6.27577 7.00684
7.35083 8.83628
6.16703 8.66006
6.17797 7.95929
6.54381 5.89871
7.66558 5.31025
6.45837 7.54639
10.51046 7.41651
12.00218 8.59196
12.98156 7.62227
11.67812 4.06955
7.80232 6.73334
8.9848 4.56244
8.57052 8.30884
9.58355 6.54632
7.58758 4.56244
7.84296 3.93684
9.24457 9.36731
13.00587 5.24755
8.00549 10.26001
12.18442 6.23759
8.85568 7.17903
